timestamp,temperatura_c,humedad_relativa_pct,direccion_viento_grados,velocidad_viento_nudos,visibilidad_millas,indicador_valor_faltante
2026-03-07 18:00:00-03,21.00,77.93,120.0,14.00,6.21,f
2026-03-07 19:00:00-03,21.00,73.13,130.0,12.00,6.21,f
2026-03-07 20:00:00-03,20.00,77.77,130.0,12.00,6.21,f
2026-03-07 21:00:00-03,20.00,77.77,120.0,11.00,6.21,f
2026-03-07 22:00:00-03,20.00,72.95,120.0,12.00,6.21,f
2026-03-07 23:00:00-03,20.00,68.38,120.0,11.00,6.21,f
2026-03-08 00:00:00-03,20.00,68.38,110.0,10.00,6.21,f
2026-03-08 01:00:00-03,20.00,68.38,100.0,10.00,6.21,f
2026-03-08 02:00:00-03,20.00,68.38,100.0,9.00,6.21,f
2026-03-08 03:00:00-03,19.00,72.76,50.0,2.00,6.21,f
2026-03-08 04:00:00-03,18.00,77.46,100.0,5.00,6.21,f
2026-03-08 05:00:00-03,19.00,72.76,100.0,6.00,6.21,f
2026-03-08 06:00:00-03,18.00,72.58,90.0,5.00,6.21,f
2026-03-08 07:00:00-03,19.00,68.18,100.0,7.00,6.21,f
2026-03-08 08:00:00-03,21.00,64.30,100.0,11.00,6.21,f
2026-03-08 09:00:00-03,22.00,60.48,110.0,16.00,6.21,f
2026-03-08 10:00:00-03,22.00,56.67,100.0,16.00,6.21,f
2026-03-08 11:00:00-03,23.00,49.95,110.0,16.00,6.21,f
2026-03-08 12:00:00-03,23.00,56.92,110.0,18.00,6.21,f
2026-03-08 13:00:00-03,24.00,53.60,120.0,20.00,6.21,f
2026-03-08 14:00:00-03,24.00,53.60,120.0,20.00,6.21,f
2026-03-08 15:00:00-03,24.00,53.60,130.0,22.00,6.21,f
2026-03-08 16:00:00-03,23.00,56.92,120.0,22.00,6.21,f
2026-03-08 17:00:00-03,23.00,56.92,120.0,22.00,6.21,f
2026-03-08 18:00:00-03,22.00,60.48,120.0,20.00,6.21,f
2026-03-08 19:00:00-03,21.00,64.30,120.0,22.00,6.21,f
2026-03-08 20:00:00-03,20.00,64.07,110.0,15.00,6.21,f
2026-03-08 21:00:00-03,20.00,64.07,110.0,15.00,6.21,f
2026-03-08 22:00:00-03,19.00,68.18,90.0,15.00,6.21,f
2026-03-08 23:00:00-03,19.00,59.76,90.0,11.00,6.21,f
2026-03-09 00:00:00-03,19.00,63.85,90.0,9.00,6.21,f
2026-03-09 01:00:00-03,18.00,72.58,90.0,7.00,6.21,f
2026-03-09 02:00:00-03,17.00,77.31,100.0,5.00,6.21,f
2026-03-09 03:00:00-03,19.00,72.76,120.0,11.00,6.21,f
2026-03-09 04:00:00-03,19.00,72.76,110.0,9.00,6.21,f
2026-03-09 05:00:00-03,19.00,72.76,110.0,8.00,6.21,f
2026-03-09 06:00:00-03,19.00,82.76,130.0,12.00,6.21,f
2026-03-09 07:00:00-03,19.00,82.76,130.0,12.00,6.21,f
2026-03-09 08:00:00-03,20.00,72.95,110.0,12.00,6.21,f
2026-03-09 09:00:00-03,21.00,60.24,110.0,12.00,6.21,f
2026-03-09 10:00:00-03,22.00,53.07,100.0,13.00,6.21,f
2026-03-09 11:00:00-03,23.00,49.95,120.0,12.00,6.21,f
2026-03-09 12:00:00-03,23.00,53.33,120.0,12.00,6.21,f
2026-03-09 13:00:00-03,24.00,53.60,140.0,13.00,6.21,f
2026-03-09 14:00:00-03,24.00,50.22,130.0,15.00,6.21,f
2026-03-09 15:00:00-03,24.00,50.22,130.0,15.00,6.21,f
2026-03-09 16:00:00-03,23.00,53.33,120.0,16.00,6.21,f
2026-03-09 17:00:00-03,23.00,56.92,120.0,17.00,6.21,f
2026-03-09 18:00:00-03,22.00,60.48,120.0,18.00,6.21,f
2026-03-09 19:00:00-03,21.00,64.30,110.0,16.00,6.21,f
2026-03-09 20:00:00-03,20.00,68.38,110.0,15.00,6.21,f
2026-03-09 21:00:00-03,20.00,64.07,100.0,15.00,6.21,f
2026-03-09 22:00:00-03,19.00,68.18,90.0,11.00,6.21,f
2026-03-09 23:00:00-03,18.00,67.97,80.0,10.00,6.21,f
2026-03-10 00:00:00-03,17.00,72.40,90.0,4.00,6.21,f
2026-03-10 01:00:00-03,17.00,72.40,80.0,6.00,6.21,f
2026-03-10 02:00:00-03,16.00,77.15,90.0,4.00,6.21,f
2026-03-10 03:00:00-03,15.00,87.84,90.0,4.00,6.21,f
2026-03-10 04:00:00-03,15.00,87.84,50.0,3.00,6.21,f
2026-03-10 05:00:00-03,15.00,87.84,90.0,6.00,6.21,f
2026-03-10 06:00:00-03,15.00,87.84,0.0,0.00,6.21,f
2026-03-10 07:00:00-03,15.00,87.84,0.0,0.00,6.21,f
2026-03-10 08:00:00-03,18.00,77.46,80.0,1.00,6.21,f
2026-03-10 09:00:00-03,21.00,56.42,90.0,7.00,6.21,f
2026-03-10 10:00:00-03,22.00,53.07,100.0,7.00,6.21,f
2026-03-10 11:00:00-03,23.00,53.33,110.0,9.00,6.21,f
2026-03-10 12:00:00-03,23.00,53.33,130.0,10.00,6.21,f
2026-03-10 13:00:00-03,24.00,53.60,130.0,12.00,6.21,f
2026-03-10 14:00:00-03,24.00,57.17,140.0,12.00,6.21,f
2026-03-10 15:00:00-03,24.00,53.60,130.0,16.00,6.21,f
2026-03-10 16:00:00-03,24.00,50.22,130.0,14.00,6.21,f
2026-03-10 17:00:00-03,24.00,53.60,120.0,15.00,6.21,f
2026-03-10 18:00:00-03,23.00,64.74,130.0,15.00,6.21,f
2026-03-10 19:00:00-03,21.00,77.93,120.0,15.00,6.21,f
2026-03-10 20:00:00-03,21.00,77.93,120.0,16.00,6.21,f
2026-03-10 21:00:00-03,21.00,77.93,110.0,14.00,6.21,f
2026-03-10 22:00:00-03,21.00,77.93,90.0,10.00,6.21,f
2026-03-10 23:00:00-03,20.00,77.77,90.0,6.00,6.21,f
2026-03-11 00:00:00-03,19.00,77.62,90.0,6.00,6.21,f
2026-03-11 01:00:00-03,19.00,77.62,90.0,6.00,6.21,f
2026-03-11 02:00:00-03,18.00,82.63,110.0,4.00,6.21,f
2026-03-11 03:00:00-03,18.00,88.10,0.0,0.00,6.21,f
2026-03-11 04:00:00-03,17.00,93.84,60.0,3.00,6.21,f
2026-03-11 05:00:00-03,17.00,93.84,70.0,6.00,6.21,f
2026-03-11 06:00:00-03,17.00,93.84,0.0,0.00,6.21,f
2026-03-11 07:00:00-03,17.00,93.84,0.0,0.00,6.21,f
2026-03-11 08:00:00-03,16.00,100.00,0.0,0.00,6.21,f
2026-03-11 09:00:00-03,21.00,83.00,120.0,5.00,6.21,f
2026-03-11 10:00:00-03,22.00,83.12,130.0,9.00,6.21,f
2026-03-11 11:00:00-03,23.00,78.23,120.0,10.00,6.21,f
2026-03-11 12:00:00-03,23.00,73.48,140.0,10.00,6.21,f
2026-03-11 13:00:00-03,23.00,78.23,140.0,11.00,6.21,f
2026-03-11 14:00:00-03,24.00,73.66,120.0,12.00,6.21,f
2026-03-11 15:00:00-03,23.00,78.23,110.0,13.00,6.21,f
2026-03-11 16:00:00-03,23.00,78.23,110.0,13.00,6.21,f
2026-03-11 17:00:00-03,22.00,83.12,100.0,12.00,6.21,f
2026-03-11 18:00:00-03,21.00,88.36,100.0,12.00,4.35,f
2026-03-11 19:00:00-03,21.00,88.36,100.0,10.00,6.21,f
2026-03-11 20:00:00-03,20.00,93.98,100.0,8.00,6.21,f
2026-03-11 21:00:00-03,20.00,88.28,120.0,7.00,6.21,f
2026-03-11 22:00:00-03,20.00,88.28,110.0,6.00,6.21,f
2026-03-11 23:00:00-03,19.00,93.93,110.0,6.00,6.21,f
2026-03-12 00:00:00-03,19.00,88.19,120.0,9.00,6.21,f
2026-03-12 01:00:00-03,19.00,93.93,110.0,7.00,6.21,f
2026-03-12 02:00:00-03,20.00,88.28,120.0,6.00,6.21,f
2026-03-12 03:00:00-03,20.00,93.98,120.0,8.00,6.21,f
2026-03-12 04:00:00-03,20.00,93.98,120.0,9.00,6.21,f
2026-03-12 05:00:00-03,20.00,93.98,120.0,9.00,6.21,f
2026-03-12 06:00:00-03,20.00,93.98,120.0,7.00,6.21,f
2026-03-12 07:00:00-03,20.00,93.98,120.0,6.00,6.21,f
2026-03-12 08:00:00-03,21.00,88.36,110.0,9.00,6.21,f
2026-03-12 09:00:00-03,23.00,78.23,120.0,9.00,6.21,f
2026-03-12 10:00:00-03,23.00,83.24,120.0,13.00,6.21,f
2026-03-12 11:00:00-03,24.00,78.38,130.0,13.00,6.21,f
2026-03-12 12:00:00-03,24.00,73.66,130.0,13.00,6.21,f
2026-03-12 13:00:00-03,24.00,78.38,140.0,13.00,6.21,f
2026-03-12 14:00:00-03,24.00,73.66,140.0,14.00,6.21,f
2026-03-12 15:00:00-03,24.00,78.38,140.0,15.00,6.21,f
2026-03-12 16:00:00-03,24.00,78.38,140.0,16.00,6.21,f
2026-03-12 17:00:00-03,24.00,78.38,130.0,13.00,6.21,f
2026-03-12 18:00:00-03,23.00,83.24,130.0,12.00,6.21,f
2026-03-12 19:00:00-03,21.00,94.02,130.0,12.00,6.21,f
2026-03-12 20:00:00-03,21.00,94.02,130.0,12.00,6.21,f
2026-03-12 21:00:00-03,21.00,94.02,120.0,11.00,6.21,f
2026-03-12 22:00:00-03,20.00,100.00,110.0,9.00,6.21,f
2026-03-12 23:00:00-03,20.00,100.00,100.0,8.00,6.21,f
2026-03-13 00:00:00-03,20.00,100.00,100.0,7.00,6.21,f
2026-03-13 01:00:00-03,20.00,100.00,110.0,5.00,6.21,f
2026-03-13 02:00:00-03,19.00,100.00,110.0,5.00,6.21,f
2026-03-13 03:00:00-03,19.00,100.00,90.0,5.00,6.21,f
2026-03-13 04:00:00-03,18.00,100.00,90.0,3.00,6.21,f
2026-03-13 05:00:00-03,18.00,100.00,0.0,0.00,6.21,f
2026-03-13 06:00:00-03,17.00,100.00,20.0,2.00,4.97,f
2026-03-13 07:00:00-03,16.00,100.00,0.0,0.00,0.75,f
2026-03-13 08:00:00-03,18.00,100.00,0.0,0.00,6.21,f
2026-03-13 09:00:00-03,21.00,94.02,0.0,0.00,6.21,f
2026-03-13 10:00:00-03,23.00,78.23,100.0,6.00,6.21,f
2026-03-13 11:00:00-03,24.00,73.66,130.0,6.00,6.21,f
2026-03-13 12:00:00-03,25.00,69.38,140.0,12.00,6.21,f
2026-03-13 13:00:00-03,25.00,73.83,140.0,12.00,6.21,f
2026-03-13 14:00:00-03,25.00,69.38,130.0,16.00,6.21,f
2026-03-13 15:00:00-03,24.00,73.66,130.0,16.00,6.21,f
2026-03-13 16:00:00-03,24.00,73.66,130.0,14.00,6.21,f
2026-03-13 17:00:00-03,24.00,73.66,130.0,14.00,6.21,f
2026-03-13 18:00:00-03,22.00,88.45,120.0,14.00,6.21,f
2026-03-13 19:00:00-03,22.00,88.45,120.0,10.00,6.21,f
2026-03-13 20:00:00-03,21.00,94.02,120.0,8.00,6.21,f
2026-03-13 21:00:00-03,21.00,94.02,110.0,9.00,6.21,f
2026-03-13 22:00:00-03,21.00,94.02,110.0,9.00,6.21,f
2026-03-13 23:00:00-03,20.00,100.00,110.0,7.00,6.21,f
2026-03-14 00:00:00-03,20.00,100.00,100.0,4.00,6.21,f
2026-03-14 01:00:00-03,20.00,100.00,100.0,5.00,6.21,f
2026-03-14 02:00:00-03,19.00,100.00,0.0,0.00,6.21,f
2026-03-14 03:00:00-03,18.00,100.00,0.0,0.00,6.21,f
2026-03-14 04:00:00-03,16.00,100.00,0.0,0.00,0.43,f
2026-03-14 05:00:00-03,16.00,100.00,0.0,0.00,0.37,f
2026-03-14 06:00:00-03,16.00,100.00,0.0,0.00,0.43,f
2026-03-14 07:00:00-03,14.00,100.00,0.0,0.00,0.43,f
2026-03-14 08:00:00-03,17.00,100.00,0.0,0.00,2.49,f
2026-03-14 09:00:00-03,20.00,100.00,0.0,0.00,6.21,f
2026-03-14 10:00:00-03,23.00,78.23,0.0,0.00,6.21,f
2026-03-14 11:00:00-03,24.00,78.38,150.0,5.00,6.21,f
2026-03-14 12:00:00-03,25.00,73.83,120.0,7.00,6.21,f
2026-03-14 13:00:00-03,25.00,65.17,130.0,8.00,6.21,f
2026-03-14 14:00:00-03,26.00,65.39,120.0,10.00,6.21,f
2026-03-14 15:00:00-03,24.00,73.66,130.0,12.00,6.21,f
2026-03-14 16:00:00-03,24.00,78.38,130.0,12.00,6.21,f
2026-03-14 17:00:00-03,23.00,83.24,130.0,9.00,6.21,f
2026-03-14 18:00:00-03,22.00,88.45,130.0,10.00,6.21,f
2026-03-14 19:00:00-03,22.00,88.45,120.0,10.00,6.21,f
2026-03-14 20:00:00-03,21.00,94.02,120.0,10.00,6.21,f
2026-03-14 21:00:00-03,21.00,94.02,110.0,8.00,6.21,f
2026-03-14 22:00:00-03,21.00,94.02,90.0,7.00,6.21,f
2026-03-14 23:00:00-03,20.00,93.98,70.0,7.00,6.21,f
2026-03-15 00:00:00-03,19.00,100.00,80.0,5.00,6.21,f
2026-03-15 01:00:00-03,19.00,100.00,50.0,4.00,6.21,f
2026-03-15 02:00:00-03,19.00,100.00,20.0,3.00,6.21,f
2026-03-15 03:00:00-03,18.00,100.00,360.0,2.00,6.21,f
2026-03-15 04:00:00-03,18.00,100.00,360.0,3.00,6.21,f
2026-03-15 05:00:00-03,18.00,100.00,10.0,5.00,6.21,f
2026-03-15 06:00:00-03,18.00,100.00,30.0,5.00,6.21,f
2026-03-15 07:00:00-03,17.00,100.00,10.0,3.00,6.21,f
2026-03-15 08:00:00-03,19.00,100.00,20.0,4.00,6.21,f
2026-03-15 09:00:00-03,21.00,94.02,20.0,7.00,6.21,f
2026-03-15 10:00:00-03,25.00,73.83,360.0,8.00,6.21,f
2026-03-15 11:00:00-03,27.00,57.91,350.0,8.00,6.21,f
2026-03-15 12:00:00-03,30.00,45.69,10.0,5.00,6.21,f
2026-03-15 13:00:00-03,31.00,37.99,330.0,6.00,6.21,f
2026-03-15 14:00:00-03,32.00,33.65,340.0,8.00,6.21,f
2026-03-15 15:00:00-03,27.00,65.60,140.0,11.00,6.21,f
2026-03-15 16:00:00-03,25.00,78.52,130.0,10.00,6.21,f
2026-03-15 17:00:00-03,26.00,74.00,130.0,11.00,6.21,f
2026-03-15 18:00:00-03,25.00,69.38,120.0,10.00,6.21,f
2026-03-15 19:00:00-03,25.00,65.17,100.0,9.00,6.21,f
2026-03-15 20:00:00-03,24.00,78.38,100.0,9.00,6.21,f
2026-03-15 21:00:00-03,23.00,83.24,100.0,8.00,6.21,f
2026-03-15 22:00:00-03,23.00,78.23,70.0,8.00,6.21,f
2026-03-15 23:00:00-03,23.00,73.48,50.0,8.00,6.21,f
2026-03-16 00:00:00-03,24.00,73.66,50.0,9.00,6.21,f
2026-03-16 01:00:00-03,23.00,78.23,40.0,9.00,6.21,f
2026-03-16 02:00:00-03,23.00,73.48,40.0,9.00,6.21,f
2026-03-16 03:00:00-03,22.00,78.08,40.0,9.00,6.21,f
2026-03-16 04:00:00-03,21.00,88.36,40.0,8.00,6.21,f
2026-03-16 05:00:00-03,21.00,88.36,30.0,6.00,6.21,f
2026-03-16 06:00:00-03,21.00,88.36,30.0,6.00,6.21,f
2026-03-16 07:00:00-03,21.00,88.36,30.0,8.00,6.21,f
2026-03-16 08:00:00-03,22.00,83.12,30.0,8.00,6.21,f
2026-03-16 09:00:00-03,25.00,69.38,30.0,7.00,6.21,f
2026-03-16 10:00:00-03,28.00,58.16,20.0,7.00,6.21,f
2026-03-16 11:00:00-03,31.00,45.97,20.0,9.00,6.21,f
2026-03-16 12:00:00-03,33.00,41.06,10.0,8.00,6.21,f
2026-03-16 13:00:00-03,34.00,36.46,30.0,8.00,6.21,f
2026-03-16 14:00:00-03,35.00,34.50,50.0,7.00,6.21,f
2026-03-16 15:00:00-03,35.00,34.50,10.0,5.00,6.21,f
2026-03-16 16:00:00-03,30.00,55.13,130.0,10.00,6.21,f
2026-03-16 17:00:00-03,29.00,58.40,120.0,10.00,6.21,f
2026-03-16 18:00:00-03,29.00,54.88,120.0,10.00,6.21,f
2026-03-16 19:00:00-03,26.00,69.58,110.0,10.00,6.21,f
2026-03-16 20:00:00-03,26.00,69.58,110.0,8.00,6.21,f
2026-03-16 21:00:00-03,25.00,83.47,130.0,4.00,6.21,f
2026-03-16 22:00:00-03,27.00,74.17,50.0,6.00,6.21,f
2026-03-16 23:00:00-03,27.00,69.77,50.0,10.00,6.21,f
2026-03-17 00:00:00-03,26.00,83.59,50.0,11.00,6.21,f
2026-03-17 01:00:00-03,25.00,88.70,50.0,12.00,6.21,f
2026-03-17 02:00:00-03,24.00,94.16,40.0,7.00,6.21,f
2026-03-17 03:00:00-03,24.00,94.16,50.0,11.00,6.21,f
2026-03-17 04:00:00-03,24.00,94.16,40.0,8.00,6.21,f
2026-03-17 05:00:00-03,23.00,94.11,40.0,11.00,6.21,f
2026-03-17 06:00:00-03,23.00,94.11,40.0,8.00,6.21,f
2026-03-17 07:00:00-03,23.00,94.11,20.0,5.00,6.21,f
2026-03-17 08:00:00-03,24.00,94.16,20.0,12.00,6.21,f
2026-03-17 09:00:00-03,27.00,78.81,20.0,9.00,6.21,f
2026-03-17 10:00:00-03,28.00,78.96,360.0,14.00,6.21,f
2026-03-17 11:00:00-03,30.00,62.34,10.0,7.00,6.21,f
2026-03-17 12:00:00-03,31.00,58.88,360.0,10.00,6.21,f
2026-03-17 13:00:00-03,24.00,94.16,290.0,14.00,1.55,f
2026-03-17 14:00:00-03,25.00,88.70,190.0,8.00,5.59,f
2026-03-17 15:00:00-03,25.00,88.70,250.0,7.00,6.21,f
2026-03-17 16:00:00-03,25.00,88.70,230.0,25.00,3.73,f
2026-03-17 17:00:00-03,19.00,100.00,180.0,18.00,1.55,f
2026-03-17 18:00:00-03,19.00,100.00,180.0,20.00,4.35,f
2026-03-17 19:00:00-03,19.00,100.00,140.0,20.00,4.35,f
2026-03-17 20:00:00-03,20.00,93.98,110.0,13.00,6.21,f
2026-03-17 21:00:00-03,20.00,93.98,100.0,18.00,6.21,f
2026-03-17 22:00:00-03,20.00,93.98,100.0,8.00,6.21,f
2026-03-17 23:00:00-03,20.00,100.00,0.0,0.00,6.21,f
2026-03-18 00:00:00-03,20.00,100.00,150.0,11.00,6.21,f
2026-03-18 01:00:00-03,21.00,100.00,160.0,9.00,6.21,f
2026-03-18 02:00:00-03,21.00,100.00,180.0,9.00,6.21,f
2026-03-18 03:00:00-03,21.00,100.00,190.0,14.00,6.21,f
2026-03-18 04:00:00-03,21.00,88.36,180.0,14.00,6.21,f
2026-03-18 05:00:00-03,21.00,83.00,180.0,14.00,6.21,f
2026-03-18 06:00:00-03,21.00,77.93,170.0,12.00,6.21,f
2026-03-18 07:00:00-03,21.00,83.00,160.0,11.00,6.21,f
2026-03-18 08:00:00-03,21.00,83.00,170.0,13.00,6.21,f
2026-03-18 09:00:00-03,21.00,83.00,160.0,11.00,6.21,f
2026-03-18 10:00:00-03,22.00,78.08,160.0,11.00,6.21,f
2026-03-18 11:00:00-03,23.00,73.48,160.0,12.00,6.21,f
2026-03-18 12:00:00-03,24.00,69.19,150.0,15.00,6.21,f
2026-03-18 13:00:00-03,23.00,73.48,150.0,14.00,6.21,f
2026-03-18 14:00:00-03,23.00,68.99,140.0,13.00,6.21,f
2026-03-18 15:00:00-03,23.00,64.74,150.0,12.00,6.21,f
2026-03-18 16:00:00-03,23.00,60.72,150.0,11.00,6.21,f
2026-03-18 17:00:00-03,22.00,60.48,150.0,12.00,6.21,f
2026-03-18 18:00:00-03,21.00,60.24,150.0,11.00,6.21,f
2026-03-18 19:00:00-03,20.00,60.00,140.0,8.00,6.21,f
2026-03-18 20:00:00-03,19.00,59.76,140.0,7.00,6.21,f
2026-03-18 21:00:00-03,19.00,55.91,150.0,7.00,6.21,f
2026-03-18 22:00:00-03,19.00,63.85,130.0,7.00,6.21,f
2026-03-18 23:00:00-03,18.00,67.97,130.0,7.00,6.21,f
2026-03-19 00:00:00-03,18.00,72.58,130.0,5.00,6.21,f
2026-03-19 01:00:00-03,18.00,88.10,130.0,5.00,6.21,f
2026-03-19 02:00:00-03,18.00,93.89,120.0,4.00,6.21,f
2026-03-19 03:00:00-03,18.00,93.89,110.0,3.00,6.21,f
2026-03-19 04:00:00-03,15.00,100.00,0.0,0.00,6.21,f
2026-03-19 05:00:00-03,13.00,100.00,300.0,2.00,6.21,f
2026-03-19 06:00:00-03,13.00,100.00,320.0,3.00,6.21,f
2026-03-19 07:00:00-03,13.00,100.00,0.0,0.00,2.49,f
2026-03-19 08:00:00-03,20.00,88.28,0.0,0.00,4.97,f
2026-03-19 09:00:00-03,21.00,83.00,120.0,7.00,6.21,f
2026-03-19 10:00:00-03,22.00,78.08,110.0,10.00,6.21,f
2026-03-19 11:00:00-03,23.00,73.48,110.0,10.00,6.21,f
2026-03-19 12:00:00-03,23.00,73.48,130.0,10.00,6.21,f
2026-03-19 13:00:00-03,24.00,69.19,120.0,10.00,6.21,f
2026-03-19 14:00:00-03,24.00,69.19,120.0,10.00,6.21,f
2026-03-19 15:00:00-03,24.00,69.19,120.0,12.00,6.21,f
2026-03-19 16:00:00-03,24.00,64.96,120.0,13.00,6.21,f
2026-03-19 17:00:00-03,23.00,73.48,110.0,13.00,6.21,f
2026-03-19 18:00:00-03,22.00,78.08,120.0,12.00,6.21,f
2026-03-19 19:00:00-03,21.00,88.36,120.0,13.00,6.21,f
2026-03-19 20:00:00-03,21.00,94.02,120.0,12.00,6.21,f
2026-03-19 21:00:00-03,21.00,94.02,100.0,14.00,6.21,f
2026-03-19 22:00:00-03,21.00,94.02,100.0,11.00,6.21,f
2026-03-19 23:00:00-03,20.00,100.00,100.0,9.00,6.21,f
2026-03-20 00:00:00-03,20.00,100.00,90.0,10.00,6.21,f
2026-03-20 01:00:00-03,20.00,100.00,80.0,8.00,6.21,f
2026-03-20 02:00:00-03,19.00,100.00,60.0,4.00,6.21,f
2026-03-20 03:00:00-03,19.00,100.00,80.0,3.00,6.21,f
2026-03-20 04:00:00-03,19.00,100.00,80.0,6.00,6.21,f
2026-03-20 05:00:00-03,19.00,100.00,40.0,2.00,6.21,f
2026-03-20 06:00:00-03,19.00,100.00,80.0,4.00,6.21,f
2026-03-20 07:00:00-03,19.00,100.00,60.0,6.00,6.21,f
2026-03-20 08:00:00-03,21.00,100.00,90.0,6.00,6.21,f
2026-03-20 09:00:00-03,23.00,88.53,70.0,7.00,6.21,f
2026-03-20 10:00:00-03,24.00,83.36,50.0,8.00,6.21,f
2026-03-20 11:00:00-03,26.00,69.58,40.0,10.00,6.21,f
2026-03-20 12:00:00-03,27.00,61.65,50.0,10.00,6.21,f
2026-03-20 13:00:00-03,28.00,65.82,60.0,8.00,6.21,f
2026-03-20 14:00:00-03,27.00,69.77,90.0,6.00,6.21,f
2026-03-20 15:00:00-03,26.00,74.00,130.0,11.00,6.21,f
2026-03-20 16:00:00-03,27.00,69.77,130.0,9.00,6.21,f
2026-03-20 17:00:00-03,27.00,69.77,130.0,6.00,6.21,f
2026-03-20 18:00:00-03,25.00,83.47,50.0,7.00,6.21,f
2026-03-20 19:00:00-03,25.00,78.52,0.0,0.00,6.21,f
2026-03-20 20:00:00-03,26.00,65.39,60.0,5.00,6.21,f
2026-03-20 21:00:00-03,25.00,73.83,70.0,10.00,6.21,f
2026-03-20 22:00:00-03,25.00,78.52,70.0,12.00,6.21,f
2026-03-20 23:00:00-03,24.00,83.36,70.0,11.00,6.21,f
2026-03-21 00:00:00-03,23.00,88.53,60.0,8.00,6.21,f
2026-03-21 01:00:00-03,23.00,88.53,70.0,8.00,6.21,f
2026-03-21 02:00:00-03,23.00,88.53,90.0,7.00,6.21,f
2026-03-21 03:00:00-03,23.00,88.53,70.0,6.00,6.21,f
2026-03-21 04:00:00-03,23.00,88.53,80.0,9.00,6.21,f
2026-03-21 05:00:00-03,23.00,88.53,80.0,6.00,6.21,f
2026-03-21 06:00:00-03,22.00,94.07,70.0,6.00,6.21,f
2026-03-21 07:00:00-03,22.00,94.07,100.0,8.00,6.21,f
2026-03-21 08:00:00-03,21.00,100.00,60.0,8.00,6.21,f
2026-03-21 09:00:00-03,21.00,100.00,80.0,7.00,3.73,f
2026-03-21 10:00:00-03,21.00,100.00,90.0,8.00,1.06,f
2026-03-21 11:00:00-03,21.00,100.00,100.0,10.00,1.68,f
2026-03-21 12:00:00-03,21.00,100.00,60.0,10.00,1.55,f
2026-03-21 13:00:00-03,21.00,100.00,20.0,10.00,2.80,f
2026-03-21 14:00:00-03,22.00,100.00,10.0,18.00,6.21,f
2026-03-21 15:00:00-03,23.00,100.00,320.0,16.00,6.21,f
2026-03-21 16:00:00-03,23.00,88.53,290.0,16.00,6.21,f
2026-03-21 17:00:00-03,23.00,83.24,270.0,20.00,6.21,f
2026-03-21 18:00:00-03,20.00,88.28,270.0,20.00,6.21,f
2026-03-21 19:00:00-03,19.00,88.19,270.0,16.00,6.21,f
2026-03-21 20:00:00-03,19.00,82.76,250.0,15.00,6.21,f
2026-03-21 21:00:00-03,18.00,77.46,250.0,15.00,6.21,f
2026-03-21 22:00:00-03,17.00,77.31,250.0,12.00,6.21,f
2026-03-21 23:00:00-03,17.00,77.31,270.0,11.00,6.21,f
2026-03-22 00:00:00-03,16.00,87.93,270.0,9.00,6.21,f
2026-03-22 01:00:00-03,16.00,87.93,270.0,8.00,6.21,f
2026-03-22 02:00:00-03,15.00,87.84,280.0,5.00,6.21,f
2026-03-22 03:00:00-03,16.00,82.38,260.0,6.00,6.21,f
2026-03-22 04:00:00-03,15.00,87.84,270.0,4.00,6.21,f
2026-03-22 05:00:00-03,13.00,93.65,300.0,3.00,6.21,f
2026-03-22 06:00:00-03,13.00,93.65,340.0,4.00,6.21,f
2026-03-22 07:00:00-03,12.00,100.00,350.0,3.00,6.21,f
2026-03-22 08:00:00-03,13.00,100.00,330.0,2.00,6.21,f
2026-03-22 09:00:00-03,17.00,88.01,0.0,0.00,6.21,f
2026-03-22 10:00:00-03,21.00,56.42,220.0,4.00,6.21,f
2026-03-22 11:00:00-03,22.00,53.07,190.0,6.00,6.21,f
2026-03-22 12:00:00-03,22.00,49.67,200.0,6.00,6.21,f
2026-03-22 13:00:00-03,22.00,56.67,210.0,7.00,6.21,f
2026-03-22 14:00:00-03,23.00,53.33,160.0,6.00,6.21,f
2026-03-22 15:00:00-03,23.00,49.95,140.0,7.00,6.21,f
2026-03-22 16:00:00-03,23.00,49.95,110.0,9.00,6.21,f
2026-03-22 17:00:00-03,22.00,56.67,130.0,9.00,6.21,f
2026-03-22 18:00:00-03,21.00,56.42,120.0,8.00,6.21,f
2026-03-22 19:00:00-03,20.00,56.16,130.0,7.00,6.21,f
2026-03-22 20:00:00-03,19.00,63.85,120.0,8.00,6.21,f
2026-03-22 21:00:00-03,19.00,68.18,110.0,10.00,6.21,f
2026-03-22 22:00:00-03,19.00,68.18,100.0,11.00,6.21,f
2026-03-22 23:00:00-03,19.00,72.76,90.0,9.00,6.21,f
2026-03-23 00:00:00-03,18.00,77.46,80.0,6.00,6.21,f
2026-03-23 01:00:00-03,18.00,77.46,80.0,6.00,6.21,f
2026-03-23 02:00:00-03,17.00,82.51,80.0,4.00,6.21,f
2026-03-23 03:00:00-03,17.00,88.01,80.0,3.00,6.21,f
2026-03-23 04:00:00-03,17.00,88.01,90.0,2.00,6.21,f
2026-03-23 05:00:00-03,18.00,88.10,0.0,0.00,6.21,f
2026-03-23 06:00:00-03,19.00,82.76,140.0,1.00,6.21,f
2026-03-23 07:00:00-03,19.00,88.19,0.0,0.00,6.21,f
2026-03-23 08:00:00-03,20.00,82.88,0.0,0.00,6.21,f
2026-03-23 09:00:00-03,20.00,88.28,140.0,4.00,6.21,f
